tune_id,alias,name
1014,"Cat Jumped Into The Mouse's Hole And Didn't Come Down Till Morning, The","Barrack Hill"
1014,"Cat Jumped Into The Mouse's Hole And Didn't Come Out Till Morning, The","Barrack Hill"
1014,"Cat Jumped Into The Mouse's Hole, The","Barrack Hill"
1014,"Cnoc An T-Sluaigteac","Barrack Hill"
1014,"Glen Cottage, The","Barrack Hill"
1014,"Green Cottage, The","Barrack Hill"
1014,"Johnny O'Leary's","Barrack Hill"
1014,"Paddy Cronin's","Barrack Hill"
1014,"Port Sheáin Dan Nell","Barrack Hill"
1014,"Seán Dan Nell","Barrack Hill"
1014,Tanglony,"Barrack Hill"
1014,"Three Hand Jig, The","Barrack Hill"
1015,"Cailín An Eadai Deas","Green Gowned Lass, The"
1015,"Cailín An Ghúna Uaine","Green Gowned Lass, The"
1015,"Collegians Of Glasgow, The","Green Gowned Lass, The"
1015,"Green-Gowned Lass, The","Green Gowned Lass, The"
1016,Johsefin's,Josefin's
1016,"Johsefin's Dopvals",Josefin's
1016,"Johsefins Dopvals",Josefin's
1016,"Josefin's Baptism",Josefin's
1016,"Josefin's Dopvals",Josefin's
1016,"Josefin's Vals",Josefin's
1016,"Josefin's Waltze",Josefin's
1016,Josephine's,Josefin's
1016,"Josephine's Christening",Josefin's
1016,Joshefin's,Josefin's
1017,Grogan,"Dermot Grogan's"
1017,Grogan's,"Dermot Grogan's"
1017,"Pat Mahon's","Dermot Grogan's"
1017,"Spot The Wallop","Dermot Grogan's"
1018,"Mary Finn's","Miss Susan Cooper"
1018,"Miss Susan Cooper's","Miss Susan Cooper"
1018,"Susan Cooper","Miss Susan Cooper"
1018,"Susan Cooper's","Miss Susan Cooper"
1020,"Brady, The","Palmer's Gate"
1020,Brady's,"Palmer's Gate"
1020,Lavery's,"Palmer's Gate"
1020,"Palmer's Gate, The","Palmer's Gate"
1020,"Palmers Gate","Palmer's Gate"
1021,"Farrel O'Gara","Farrel O'Gara's Schottise"
1021,"Farrel O'Gara's","Farrel O'Gara's Schottise"
1021,"Farrel O'Gara's Highland Fling","Farrel O'Gara's Schottise"
1021,"Killarney Wonder","Farrel O'Gara's Schottise"
1021,"Killarney Wonder Schottische, The","Farrel O'Gara's Schottise"
1021,"Killarney Wonder, The","Farrel O'Gara's Schottise"
1021,"Macroom Lasses, The","Farrel O'Gara's Schottise"
1022,"Did You Wash Your Father's Shirt?","Did You Wash Your Father's Shirt"
1022,"Disappointed Coquette, The","Did You Wash Your Father's Shirt"
1022,"Gather Round The Fire","Did You Wash Your Father's Shirt"
1023,"How About Whiskey Instead?","Humours Of Whiskey, The"
1023,"Humours Of Whisky, The","Humours Of Whiskey, The"
1024,"Ciaran O'Reilly","Rising Sun, The"
1024,"Ciaran O'Reilly's","Rising Sun, The"
1024,"Lavery's No. 2","Rising Sun, The"
1024,"Martin Mulhaire's","Rising Sun, The"
1024,"Martin Mulhaire's #9","Rising Sun, The"
1024,Mulhaire's,"Rising Sun, The"
1024,"Mulhaire's #1","Rising Sun, The"
1024,"Mulhaire's #9","Rising Sun, The"
1024,"Mulhaire's No. 1","Rising Sun, The"
1024,"Mulhaire's No. 9","Rising Sun, The"
1024,"Mulhaire's Petticoat","Rising Sun, The"
1024,Mulhare's,"Rising Sun, The"
1024,"Mulhare's #9","Rising Sun, The"
1024,"Mulhare's No. 9","Rising Sun, The"
1024,Noreen's,"Rising Sun, The"
1024,"Old Thatched House, The","Rising Sun, The"
1025,"Big Squeeze, The","Sweeney's Wheel"
1025,Sweeney's,"Sweeney's Wheel"
1025,"Sweeny's Wheel","Sweeney's Wheel"
1026,"Trip To  Hervé's, The","Trip To Herve's, The"
1026,"Trip To Harvey's","Trip To Herve's, The"
1026,"Trip To Herves","Trip To Herve's, The"
1026,"Trip To Herves, The","Trip To Herve's, The"
1027,"Glenties, The","Wild Irishman, The"
1028,"Finnea Lasses","Killarney Wonder Schottise, The"
1028,"Finnea Lasses Highland Fling, The","Killarney Wonder Schottise, The"
1028,"Finnea Lasses, The","Killarney Wonder Schottise, The"
1028,"Finnea Lassies","Killarney Wonder Schottise, The"
1028,"Gurren Castle","Killarney Wonder Schottise, The"
1028,"Gurren's Castle","Killarney Wonder Schottise, The"
1028,"Gurrens Castle","Killarney Wonder Schottise, The"
1028,"Killarney Highland Fling, The","Killarney Wonder Schottise, The"
1028,"Killarney Wonder","Killarney Wonder Schottise, The"
1028,"Killarney Wonder Schottische, The","Killarney Wonder Schottise, The"
1028,"Killarney Wonder, The","Killarney Wonder Schottise, The"
1029,"An Sean Duine","An Seanduine Dóite"
1029,"An Sean Duine Doighte","An Seanduine Dóite"
1029,"An Sean Duine Dóite","An Seanduine Dóite"
1029,"An Sean-duine","An Seanduine Dóite"
1029,"An Seanduine","An Seanduine Dóite"
1029,"An Seanduine Doite","An Seanduine Dóite"
1029,"An tSeanduine Dóite","An Seanduine Dóite"
1029,"Burnt Old Man, The","An Seanduine Dóite"
1029,"Burnt-out Old Man, The","An Seanduine Dóite"
1029,"Georgie, The Dotard","An Seanduine Dóite"
1029,"Hob Or Nob","An Seanduine Dóite"
1029,"John Dunn's March","An Seanduine Dóite"
1029,"Old Man, The","An Seanduine Dóite"
1029,"Sean Duine Deoite","An Seanduine Dóite"
1029,"Sean Duine Doite","An Seanduine Dóite"
1030,"Cíor & Coirníniú M' Gruaige","Comb Your Hair And Curl It"
1030,"Comb Your Hair & Curl It","Comb Your Hair And Curl It"
1030,"I'll Comb My Hair And Curl It","Comb Your Hair And Curl It"
1031,"Pete's Peerie Boat","Peter's Peerie Boat"
1031,"Peter Peerie's Boat","Peter's Peerie Boat"
1031,"Trip To Tomintoul","Peter's Peerie Boat"
1032,"Heathy Hil, The","Little Heathy Hill, The"
1032,"Heathy Hill, The","Little Heathy Hill, The"
1032,"Little Heathery Hill, The","Little Heathy Hill, The"
1034,"Flavour Of The Month, The","Flavor Of The Month, The"
1035,"Kilmaley, The","Boys Of The Town, The"
1035,Milltown,"Boys Of The Town, The"
1035,"Milltown, The","Boys Of The Town, The"
1035,Monastereden,"Boys Of The Town, The"
1035,"Mountain Brow, The","Boys Of The Town, The"
1035,"Pip Murphy's","Boys Of The Town, The"
1035,Portroe,"Boys Of The Town, The"
1035,"Terry Alt's","Boys Of The Town, The"
1036,"Sean Ryan's","Swan, The"
1036,"Sean Ryan's Fancy","Swan, The"
1038,"Cornphíopa An Neamhspleáchais","Independence, The"
1038,"Fiddler's Cramp, The","Independence, The"
1038,"Independent, The","Independence, The"
1038,"Northumbrian, The","Independence, The"
1038,Vendome,"Independence, The"
1038,"Vendome Clog","Independence, The"
1039,"'Ar Éirinn Ni 'Neosfainn Ce Hi","Ar Éirinn Ní Neosfainn Cé Hí"
1039,"Abha Na Laoi","Ar Éirinn Ní Neosfainn Cé Hí"
1039,"Ar Eireann Ni Neosainn Ce Hi","Ar Éirinn Ní Neosfainn Cé Hí"
1039,"Ar Éireann Ní Neosfainn Cé Uí","Ar Éirinn Ní Neosfainn Cé Hí"
1039,"Ar Éirinn Ni 'Neosfainn Ce Hi","Ar Éirinn Ní Neosfainn Cé Hí"
1039,"Ar Eirinn Ni Neosfainn Ce Hi","Ar Éirinn Ní Neosfainn Cé Hí"
1039,"Ar Eirinn Ni NEosfinn Ce Hi","Ar Éirinn Ní Neosfainn Cé Hí"
1039,"Ar Eirinn No N'Eosfhainn Ce H'I","Ar Éirinn Ní Neosfainn Cé Hí"
1039,"Buachaill On Eirne","Ar Éirinn Ní Neosfainn Cé Hí"
1039,"Do Dh'Eirinn Cha'n Innis Mi Ah-Ainm","Ar Éirinn Ní Neosfainn Cé Hí"
1039,"For Ireland I Will Not Tell Her Name","Ar Éirinn Ní Neosfainn Cé Hí"
1039,"For Ireland I Won't Say Her Name","Ar Éirinn Ní Neosfainn Cé Hí"
1039,"For Ireland I Would Not Not Tell Her Name","Ar Éirinn Ní Neosfainn Cé Hí"
1039,"For Ireland I Would Not Speak Her Name","Ar Éirinn Ní Neosfainn Cé Hí"
1039,"For Ireland I Would Not Tell Her Name","Ar Éirinn Ní Neosfainn Cé Hí"
1039,"For Ireland I'll Not Tell Her Name","Ar Éirinn Ní Neosfainn Cé Hí"
1039,"For Ireland, I'd Not Tell Her Name","Ar Éirinn Ní Neosfainn Cé Hí"
1039,"Is Ar Éirinn Ní Neosfainn Cé Hí","Ar Éirinn Ní Neosfainn Cé Hí"
1039,"River Lee, The","Ar Éirinn Ní Neosfainn Cé Hí"
1039,"Tweed Side","Ar Éirinn Ní Neosfainn Cé Hí"
1039,Tweed-side,"Ar Éirinn Ní Neosfainn Cé Hí"
1039,Tweedside,"Ar Éirinn Ní Neosfainn Cé Hí"
1040,"Shiela Coyle's","Sheila Coyle's"
1040,"Shielded Coils","Sheila Coyle's"
1042,"Farrel O'Gara's Favourite","Macroom Lasses, The"
1042,"Farrell O'Gara's Favourite","Macroom Lasses, The"
1042,"Hilary's Choice","Macroom Lasses, The"
1042,"Lasses, The","Macroom Lasses, The"
1042,"Last Night's Fun","Macroom Lasses, The"
1042,Macroom,"Macroom Lasses, The"
1042,"Macroom Lass","Macroom Lasses, The"
1042,"Macroom Lass, The","Macroom Lasses, The"
1042,"Macroom Lassies","Macroom Lasses, The"
1042,"Macroom Lassies, The","Macroom Lasses, The"
1042,"Macroom, The","Macroom Lasses, The"
1042,"Macroon Lasses, The","Macroom Lasses, The"
1042,"Old Joe Sife","Macroom Lasses, The"
1042,"Well-Humoured, The","Macroom Lasses, The"
1043,"Éilís Ni Cheallaigh","Humours Of Kiltyclogher, The"
1043,"Elizabeth Kelly's","Humours Of Kiltyclogher, The"
1043,"Humours Of Kilclogher, The","Humours Of Kiltyclogher, The"
1043,"Humours Of Kilclougher, The","Humours Of Kiltyclogher, The"
1043,"Humours Of Kill Clougher, The","Humours Of Kiltyclogher, The"
1043,"Humours Of Kiltyclogher, The","Humours Of Kiltyclogher, The"
1044,"Seamus O'Brien","Seamus O'Brien's"
1044,"Shamus O'Brien","Seamus O'Brien's"
1044,"Shamus O'Brien, An Answer To Nora O'Neal","Seamus O'Brien's"
1044,"Shamus O'Brien; Answer To Nora O'Neal","Seamus O'Brien's"
1044,"Shamus O'Brien: An Answer To Nora O'Neal","Seamus O'Brien's"
1044,"Shamus O'Brien's Waltz","Seamus O'Brien's"
1045,"An Mheaig Chabach","Chattering Magpie, The"
1045,"Chattering Magpie, The","Chattering Magpie, The"
1045,"Chattering Magpies, The","Chattering Magpie, The"
1045,"Gun In The Thatch, The","Chattering Magpie, The"
1047,"Rond De Loud","Rond De Loudéac"
1047,"Ronde De Loudeac","Rond De Loudéac"
1047,"Rondes De Loudeac","Rond De Loudéac"
1047,"Ronds De Loudeac","Rond De Loudéac"
1047,"Round Of Loudéac","Rond De Loudéac"
1048,"A Shetland Fiddler's Welcome To The Cape Breton Symphony","Cape Breton Fiddlers' Society's Welcome To The Shetland Islands, The"
1048,"Cape Breton Fiddler's Welcome To Shetland, The","Cape Breton Fiddlers' Society's Welcome To The Shetland Islands, The"
1048,"Cape Breton Fiddler's Welcome To The Shetland Islands, The","Cape Breton Fiddlers' Society's Welcome To The Shetland Islands, The"
1048,"Cape Breton Fiddler's Welcome To The Shetland Isles, The","Cape Breton Fiddlers' Society's Welcome To The Shetland Islands, The"
1048,"Cape Breton Fiddler's Welcome To The Shetlands, The","Cape Breton Fiddlers' Society's Welcome To The Shetland Islands, The"
1048,"Cape Breton Fiddlers Welcome To Shetland, The","Cape Breton Fiddlers' Society's Welcome To The Shetland Islands, The"
1048,"Cape Breton Fiddlers Welcome To The Shetlands","Cape Breton Fiddlers' Society's Welcome To The Shetland Islands, The"
1048,"Cape Breton Fiddlers' Society's Welcome To The Shetland Isles, The","Cape Breton Fiddlers' Society's Welcome To The Shetland Islands, The"
1048,"Cape Breton Fiddlers' Welcome To Shetland, The","Cape Breton Fiddlers' Society's Welcome To The Shetland Islands, The"
1048,"Cape Breton Fiddlers' Welcome To The Shetland Islands, The","Cape Breton Fiddlers' Society's Welcome To The Shetland Islands, The"
1048,"Cape Breton Fiddlers' Welcome To The Shetland Isles, The","Cape Breton Fiddlers' Society's Welcome To The Shetland Islands, The"
1048,"Cape Breton Symphony's Trip To The Shetlands, The","Cape Breton Fiddlers' Society's Welcome To The Shetland Islands, The"
1048,"Cape Breton Symphony's Welcome To The Shetland Isles","Cape Breton Fiddlers' Society's Welcome To The Shetland Islands, The"
1048,"Cape Breton Symphony's Welcome To The Shetland Isles, The","Cape Breton Fiddlers' Society's Welcome To The Shetland Islands, The"
1048,"Cape Breton Symphony's Welcome To The Shetlands, The","Cape Breton Fiddlers' Society's Welcome To The Shetland Islands, The"
1048,"Cape Breton Visit To Shetland, The","Cape Breton Fiddlers' Society's Welcome To The Shetland Islands, The"
1048,"Cape Breton Welcome To Shetland","Cape Breton Fiddlers' Society's Welcome To The Shetland Islands, The"
1048,"Cape Breton Welcome To The Shetland Islands","Cape Breton Fiddlers' Society's Welcome To The Shetland Islands, The"
1048,"Cape Breton's Welcome To The Shetlands","Cape Breton Fiddlers' Society's Welcome To The Shetland Islands, The"
1048,"Shetland Fiddler's Welcome To Cape Breton","Cape Breton Fiddlers' Society's Welcome To The Shetland Islands, The"
1048,"Shetland Fiddler's Welcome To The Cape Breton Symphony","Cape Breton Fiddlers' Society's Welcome To The Shetland Islands, The"
1048,"Shetland Island Welcome","Cape Breton Fiddlers' Society's Welcome To The Shetland Islands, The"
1048,"Shetland's Welcome To The Cape Breton Fiddler's","Cape Breton Fiddlers' Society's Welcome To The Shetland Islands, The"
1048,"Welcome To Shetland","Cape Breton Fiddlers' Society's Welcome To The Shetland Islands, The"
1049,"An Píopa Ar An mBaic","Pipe On The Hob, The"
1049,"Lovely Lad, The","Pipe On The Hob, The"
1049,"Pipe On The Hob 1, The","Pipe On The Hob, The"
1049,"Pipe On The Hob No. 1, The","Pipe On The Hob, The"
1051,Collier,"Do You Want Any More?"
1051,"Collier's, The","Do You Want Any More?"
1051,"Colliers, The","Do You Want Any More?"
1051,"Colliers', The","Do You Want Any More?"
1051,Maloney's,"Do You Want Any More?"
1052,Coolie's,Cooley's
1052,Coolies,Cooley's
1052,"Joe Cooley's",Cooley's
1053,"Kitty Magee","Kitty McGee"
1055,"Carden's Welcome","Carolan's Welcome"
1055,"Carolan's Air","Carolan's Welcome"
1055,"O' Carolan's Welcome","Carolan's Welcome"
1055,"O'Carolan's Welcome","Carolan's Welcome"
1055,"O'Carolans Welcome","Carolan's Welcome"
1055,"O'Carolon's Welcome","Carolan's Welcome"
1056,"Lady Jane","Lady Lane"
1058,"Ballyvoe #2","Poppy Leaf, The"
1058,"Ballyvoe, The","Poppy Leaf, The"
1058,"Keane O'Neary's","Poppy Leaf, The"
1058,Poppyleaf,"Poppy Leaf, The"
1059,Dangerous,"Galtee, The"
1059,"Dangerous, The","Galtee, The"
1059,"Galty, The","Galtee, The"
1059,O'Meara's,"Galtee, The"
1060,"Milltown Malbay Shuffle, The","Malbay Shuffle, The"
1061,"Cuain Beantraige","Bantry Bay"
1061,"Garden Where The Praties Grow, The","Bantry Bay"
1061,"Little Stack Of Wheat, The","Bantry Bay"
1061,"Little Stacks Of Wheat, The","Bantry Bay"
1061,"Stack O' Wheat, The","Bantry Bay"
1061,"Union, The","Bantry Bay"
1062,"Martin Rocheford's","Martin Rochford's"
1062,"Martin Wood's","Martin Rochford's"
1062,"Martin Woods'","Martin Rochford's"
1063,"Bowlegged Tailor, The","Bow-Legged Tailor, The"
1063,"Sheriff Muldoon's","Bow-Legged Tailor, The"
1064,"Leitrim Town","Whinny Hills Of Leitrim, The"
1064,"Whinney Hills Of Leitrim, The","Whinny Hills Of Leitrim, The"
1064,"Whinny Hills Of Leitrim (No.2), The","Whinny Hills Of Leitrim, The"
1064,"Winnie Hills Of Leitrim","Whinny Hills Of Leitrim, The"
1066,"Eviction, The","Kilfenora Lass, The"
1066,"Harry's Loch","Kilfenora Lass, The"
1066,"Maid Of Tramore, The","Kilfenora Lass, The"
1066,"Maids Of Tramore, The","Kilfenora Lass, The"
1066,Saunder's,"Kilfenora Lass, The"
1066,"Scatter The Mud","Kilfenora Lass, The"
1066,"Timmy Spillane's","Kilfenora Lass, The"
1068,"Ennis March, The","I'll Mend Your Pots And Kettles - O"
1068,"I'll Mend Your Pots And Keetles O","I'll Mend Your Pots And Kettles - O"
1068,"I'll Mend Your Pots And Keetles O'","I'll Mend Your Pots And Kettles - O"
1068,"I'll Mend Your Pots And Kettles","I'll Mend Your Pots And Kettles - O"
1068,"I'll Mend Your Pots And Kettles O","I'll Mend Your Pots And Kettles - O"
1068,"I'll Mend Your Pots And Kettles Oh!","I'll Mend Your Pots And Kettles - O"
1068,"I'll Mend Your Pots And Kettles-O","I'll Mend Your Pots And Kettles - O"
1069,Lilibullero,Lillibullero
1069,Lilliburlero,Lillibullero
1069,"Lilly Bolero",Lillibullero
1069,"Lily Bolero",Lillibullero
1069,"My Thing Is My Own",Lillibullero
1069,"Old Woman Tossed Up",Lillibullero
1069,"Old Woman Tossed Up In A Blanket",Lillibullero
1069,"Protestant Bouys",Lillibullero
1069,"Protestant Boys, The",Lillibullero
1069,"White Cockade",Lillibullero
1070,"Aprún An Tincéara","Monaghan Twig, The"
1070,"Monahan Twig","Monaghan Twig, The"
1070,"Monahan Twig, The","Monaghan Twig, The"
1070,"Moynighans Twig","Monaghan Twig, The"
1070,"Three Scones Of Boxty","Monaghan Twig, The"
1070,"Tinker's Apron","Monaghan Twig, The"
1072,"Ap Shenkin","Tempest, The"
1072,"Ap Siencyn","Tempest, The"
1074,"A Trip To Windsor","Trip To Windsor, The"
1075,"Breeches Full Of Stitches, The","Britches Full Of Stitches, The"
1075,"Irish Lad's A Jolly Boy, The","Britches Full Of Stitches, The"
1075,"O The Britches Full Of Stitches","Britches Full Of Stitches, The"
1075,"Oh The Breeches Full Of Stitches","Britches Full Of Stitches, The"
1075,"Oh The Britches Full Of Stitches","Britches Full Of Stitches, The"
1075,"Oh! The Breeches Full Of Stitches","Britches Full Of Stitches, The"
1075,"Oh! The Britches Full Of Stitches","Britches Full Of Stitches, The"
1075,"Witches' Britches","Britches Full Of Stitches, The"
1076,"An Rógaire Dubh","Black Rogue, The"
1076,"Billy O'Rourke","Black Rogue, The"
1076,"Billy O'Rourke's","Black Rogue, The"
1076,"Black Robe, The","Black Rogue, The"
1076,"Black Rouge, The","Black Rogue, The"
1076,"Blarney Castle","Black Rogue, The"
1076,"Johnny McGill","Black Rogue, The"
1076,"Paddy McNicholas","Black Rogue, The"
1076,"Paddy McNicholas'","Black Rogue, The"
1076,"Paddy McNicholas's","Black Rogue, The"
1076,"Paddy's Own","Black Rogue, The"
1076,"Rogaire Dubh","Black Rogue, The"
1076,"Sack Of Potatoes, The","Black Rogue, The"
1076,"Sail Round The Rocks","Black Rogue, The"
1076,"Sail Round The Rocks By Todd Denman","Black Rogue, The"
1076,"Sweet Tibbie Dunbar","Black Rogue, The"
1077,"Boats Of Killaloe, The","Munster Buttermilk"
1077,"Bridge Of Athlone, The","Munster Buttermilk"
1077,Carty's,"Munster Buttermilk"
1077,"Christmas Day In The Morning","Munster Buttermilk"
1077,"Frank Stamp's","Munster Buttermilk"
1077,"Paddy Haverty's","Munster Buttermilk"
1077,"Sports Of Multyfarnham","Munster Buttermilk"
1077,"Sports Of Multyfarnham, The","Munster Buttermilk"
1078,"Four Posted Bed","Four Poster Bed, The"
1078,"Four Posted Bed, The","Four Poster Bed, The"
1078,"Four Posts Of The Bed","Four Poster Bed, The"
1078,"Four-Poster Bed, The","Four Poster Bed, The"
1078,"Fourposter Bed, The","Four Poster Bed, The"
1078,"Pedwar Post Y Gwely","Four Poster Bed, The"
1080,"At The Top Of Cork Road","Father O'Flynn"
1080,"At The Top Of The Cork Road","Father O'Flynn"
1080,"Father O Flynn","Father O'Flynn"
1080,"Father O'Flynn's","Father O'Flynn"
1080,"Fr. O'Flynn","Father O'Flynn"
1080,"Lasses Of Scotland","Father O'Flynn"
1080,"On The Top Of Cork Road","Father O'Flynn"
1080,"Rollicking Irishman, The","Father O'Flynn"
1080,"Ten Penny Bit","Father O'Flynn"
1080,"Top Of Cork Road, The","Father O'Flynn"
1080,"Top Of The Cork Road, The","Father O'Flynn"
1080,"Yorkshire Lasses, The","Father O'Flynn"
1081,"Mike McDougal's","Saint Lawrence"
1081,"Saint Lawrence, The","Saint Lawrence"
1081,"St. Lawrence","Saint Lawrence"
1081,"St. Lawrence, The","Saint Lawrence"
1082,"Crab In The Skillet, The","Crabs In The Skillet"
1082,"Liz Doherty's","Crabs In The Skillet"
1083,Patronella,Petronella
1083,Patronella,Petronella
1084,Houlichan's,Hullichan
1084,Houlihan's,Hullichan
1084,Houllichan's,Hullichan
1084,Hulichan's,Hullichan
1084,Huligan,Hullichan
1084,"Huligan, The",Hullichan
1084,"Hullichan, The",Hullichan
1084,Hullichan's,Hullichan
1084,Hullichans,Hullichan
1085,"Tom Bhetty's","Tommy Bhetty's"
1085,"Tommy Bheiti's","Tommy Bhetty's"
1086,"Dinny's Fancy","Hughie Shortie's"
1086,"Hughie Shorty's","Hughie Shortie's"
1086,"Johnny Wilmot's","Hughie Shortie's"
1086,"Patricia Wilmot's","Hughie Shortie's"
1087,"Glountane, The","Patsy Touhey's"
1087,"New Found Out, The","Patsy Touhey's"
1087,"Pat Touhey","Patsy Touhey's"
1087,"Pat Tuohey","Patsy Touhey's"
1087,"Pat Tuohey's","Patsy Touhey's"
1087,"Pat Tuohy's","Patsy Touhey's"
1087,"Patsy Toughey's","Patsy Touhey's"
1087,"Patsy Touhey's","Patsy Touhey's"
1087,"Patsy Touhy's","Patsy Touhey's"
1087,"Patsy Tuohey's","Patsy Touhey's"
1087,"Patsy Tuohy's","Patsy Touhey's"
1088,"Rocking The Baby","Dancing The Baby"
1089,Jezaïg,Jizaique
1089,Jezaique,Jizaique
1089,Jizique,Jizaique
1090,"Breton Breeze, The","Cahir's Kitchen"
1091,"An Néal Faoi Shiúl","Moving Cloud, The"
1091,Lignadruan,"Moving Cloud, The"
1091,"Moving Clouds","Moving Cloud, The"
1091,"Moving Clouds, The","Moving Cloud, The"
1092,"Cameron Men's Polka #1",Angus
1092,"Cameron Men's Polka No. 1",Angus
1093,"Lexie MacAskill's","Lexie MacAskill"
1093,"Lexie McAskill","Lexie MacAskill"
1093,"Lexie McAskill's","Lexie MacAskill"
1093,"Lexy MacAskill","Lexie MacAskill"
1093,"Lexy MacAskill's","Lexie MacAskill"
1093,"Lexy McAskill","Lexie MacAskill"
1093,"Lexy McAskill's","Lexie MacAskill"
1093,"Sexy Lexy","Lexie MacAskill"
1094,"A Northern Song","Corn Riggs"
1094,"Corn Reeks, The","Corn Riggs"
1094,"Corn Ricks, The","Corn Riggs"
1094,"Corn Riggs Are Bonny","Corn Riggs"
1094,"Corn Rigs","Corn Riggs"
1094,"Corn Rigs, The","Corn Riggs"
1094,Cornriggs,"Corn Riggs"
1094,"Cornriggs, The","Corn Riggs"
1094,Cornrigs,"Corn Riggs"
1094,"Sawney And Jockey","Corn Riggs"
1094,"Sawney Was Tall","Corn Riggs"
1096,Asturian,"Muñeira De Casu"
1096,Muineira,"Muñeira De Casu"
1096,"Muineira De Casu","Muñeira De Casu"
1096,"Munera De Casa","Muñeira De Casu"
1096,"Munera De Casu","Muñeira De Casu"
1097,"College, The","Jack's The Lad"
1097,"Jacks The Lad","Jack's The Lad"
1097,Popeye's,"Jack's The Lad"
1097,"Red Lion, The","Jack's The Lad"
1097,"Sailor's, The","Jack's The Lad"
1097,"Sailors, The","Jack's The Lad"
1097,"Wapping Landlady, The","Jack's The Lad"
1097,"Y Llew Coch","Jack's The Lad"
1098,Drumshanbo,"Haunted House, The"
1098,"Haunted Wood, The","Haunted House, The"
1098,"Leitrim, The","Haunted House, The"
1098,Maguire's,"Haunted House, The"
1098,Maguires,"Haunted House, The"
1098,"Old Leitrim, The","Haunted House, The"
1098,"Vincent Broderick's","Haunted House, The"
1099,"New Married Couple, The","Joys Of Wedlock, The"
1099,"Newly Married Couple","Joys Of Wedlock, The"
1099,"Newmarried Couple, The","Joys Of Wedlock, The"
1100,McCarthy's,"Tommy Peoples'"
1100,"Milkmaid, The","Tommy Peoples'"
1100,"Rogha An Ghabha","Tommy Peoples'"
1100,"St Johnstone, The","Tommy Peoples'"
1100,"St. Johnston, The","Tommy Peoples'"
1101,"Sound Of Sleet, The","Sound Of Sleat, The"
1102,"Irish Fancy","Jackson's Fancy"
1103,"Blueberry Quadrille","Blackberry Quadrille, The"
1103,"Blueberry Quadrille, The","Blackberry Quadrille, The"
1104,"An Londubh","Blackbird, The"
1104,"Blackbird Set Dance, The","Blackbird, The"
1105,Hennessy's,"Phoenix, The"
1106,"A Prayer Is Better Than A Tune","Steamboat, The"
1106,"Bon Voyage, Monsieur Dumollet","Steamboat, The"
1106,"Is Fear Paidir Na Port","Steamboat, The"
1106,Minion,"Steamboat, The"
1106,"Minion, The","Steamboat, The"
1106,"Scotch Lancers, The","Steamboat, The"
1106,"Steamboat March, The","Steamboat, The"
1106,"Steamboat Quickstep, The","Steamboat, The"
1106,"Uncle Jim","Steamboat, The"
1106,"Uncle Jim's","Steamboat, The"
1106,"Washington Quickstep March, The","Steamboat, The"
1106,"Washington Quickstep, The","Steamboat, The"
1107,"Ace & Deuce Of Pipering","Ace And Deuce Of Pipering, The"
1107,"Ace & Deuce Of Pipering, The","Ace And Deuce Of Pipering, The"
1107,"Ace And Deuce","Ace And Deuce Of Pipering, The"
1107,"Ace And Deuce Of Piping","Ace And Deuce Of Pipering, The"
1107,"Ace And Deuce Of Piping, The","Ace And Deuce Of Pipering, The"
1107,"Ace And Deuce, The","Ace And Deuce Of Pipering, The"
1107,"Ace And The Deuce Of Piping, The","Ace And Deuce Of Pipering, The"
1109,"Daniel Of The Sun","Thady You Gander"
1109,"Daniel The Sun","Thady You Gander"
1109,"Domhnall Na Greine","Thady You Gander"
1109,"Donald Na Grena","Thady You Gander"
1109,"Donall Na Greine","Thady You Gander"
1109,"Irish Trot, The","Thady You Gander"
1109,"Leg Of A Duck","Thady You Gander"
1109,"Leg Of A Duck, The","Thady You Gander"
1109,"Leg Of The Duck","Thady You Gander"
1109,"Leg Of The Duck, The","Thady You Gander"
1109,"Leis Lacha","Thady You Gander"
1109,"Wee Murdie","Thady You Gander"
1110,"Cleansing Of George's Cowshed, The","Muckin' O' Geordie's Byre, The"
1110,Glounreagh,"Muckin' O' Geordie's Byre, The"
1110,"Glounreagh, The","Muckin' O' Geordie's Byre, The"
1110,Jordie,"Muckin' O' Geordie's Byre, The"
1110,"Jordie, The","Muckin' O' Geordie's Byre, The"
1110,Jordie's,"Muckin' O' Geordie's Byre, The"
1110,"Muckin O Geordie's Byre, The","Muckin' O' Geordie's Byre, The"
1110,"Muckin O' Geordie's Byre, The","Muckin' O' Geordie's Byre, The"
1110,"Muckin O'Geordie's Byre, The","Muckin' O' Geordie's Byre, The"
1110,"Muckin' Of Geordie's Byre, The","Muckin' O' Geordie's Byre, The"
1110,"Mucking O' Geordie's Byre, The","Muckin' O' Geordie's Byre, The"
1110,"Mucking Of Geordie's Byre, The","Muckin' O' Geordie's Byre, The"
1110,"Mucking Out Geordie's Byre","Muckin' O' Geordie's Byre, The"
1110,"Mucking Out The Byre","Muckin' O' Geordie's Byre, The"
1110,"O' Lassie Are You Sleeping?","Muckin' O' Geordie's Byre, The"
1110,"O' Lassie Art Thou Sleeping Yet","Muckin' O' Geordie's Byre, The"
1110,"Strip The Willow","Muckin' O' Geordie's Byre, The"
1110,"Trasna Na dTonnta","Muckin' O' Geordie's Byre, The"
1110,"Westering Home","Muckin' O' Geordie's Byre, The"
1112,"Extremity, The","Ivy Leaf, The"
